lon	lat	zip
-91.080	30.516	70895
-91.080	30.516	70896
-91.080	30.516	70898
-92.971	32.376	71001
-93.091	32.138	71002
-93.034	32.686	71003
-93.884	32.774	71004
-93.638	32.725	71006
-94.005	32.339	71007
-92.996	32.356	71008
-93.897	32.633	71009
-93.104	32.241	71016
-93.408	32.801	71018
-93.265	32.023	71019
-93.448	32.935	71021
-93.392	32.689	71023
-93.309	32.687	71024
-93.368	32.062	71025
-93.790	32.172	71027
-93.048	32.476	71028
-93.830	32.835	71029
-93.843	32.111	71030
-92.945	31.953	71031
-93.821	32.096	71032
-93.989	32.430	71033
-93.368	32.062	71034
-93.368	32.062	71036
-93.533	32.585	71037
-93.034	32.834	71038
-93.289	32.474	71039
-93.000	32.775	71040
-93.878	32.896	71043
-93.900	32.924	71044
-93.078	32.415	71045
-93.840	32.108	71046
-93.904	32.389	71047
-92.866	32.819	71048
-93.866	32.047	71049
-93.914	32.118	71050
-93.523	32.362	71051
-93.710	32.040	71052
-93.313	32.725	71055
-93.251	32.577	71058
-93.977	32.595	71060
-93.967	32.756	71061
-93.563	31.912	71063
-93.648	32.768	71064
-93.535	31.795	71065
-93.197	31.874	71066
-93.509	32.597	71067
-93.238	32.382	71068
-93.969	32.963	71069
-92.917	32.197	71070
-93.391	32.758	71071
-93.327	32.743	71072
-93.343	32.652	71073
-93.406	32.771	71075
-93.867	32.173	71078
-92.811	32.945	71079
-93.101	32.366	71080
-93.950	32.842	71082
-93.750	32.498	71101
-93.753	32.608	71102
-93.776	32.493	71103
-93.731	32.483	71104
-93.713	32.450	71105
-93.712	32.391	71106
-93.874	32.602	71107
-93.816	32.603	71108
-93.814	32.464	71109
-93.640	32.514	71110
-93.587	32.517	71111
-93.646	32.460	71112
-93.609	32.628	71113
-93.609	32.340	71115
-93.805	32.536	71118
-93.926	32.479	71119
-93.753	32.608	71120
-93.925	32.347	71129
-93.753	32.608	71130
-93.753	32.608	71133
-93.753	32.608	71134
-93.753	32.608	71135
-93.753	32.608	71136
-93.753	32.608	71137
-93.753	32.608	71138
-93.753	32.608	71148
-93.753	32.608	71149
-93.753	32.608	71151
-93.753	32.608	71152
-93.753	32.608	71153
-93.753	32.608	71154
-93.753	32.608	71156
-93.753	32.608	71161
-93.753	32.608	71162
-93.753	32.608	71163
-93.753	32.608	71164
-93.753	32.608	71165
-93.753	32.608	71166
-93.609	32.628	71171
-93.609	32.628	71172
-92.095	32.503	71201
-92.072	32.387	71202
-92.027	32.600	71203
-92.159	32.491	71207
-92.076	32.497	71208
-92.076	32.528	71209
-92.159	32.491	71210
-92.159	32.491	71211
-92.073	32.529	71212
-92.159	32.491	71213
-91.733	32.409	71218
-91.685	32.311	71219
-91.874	32.795	71220
-91.844	32.824	71221
-92.472	32.837	71222
-91.653	32.906	71223
-92.337	32.497	71225
-92.441	32.300	71226
-92.612	32.585	71227
-91.813	32.663	71229
-91.692	32.139	71230
-91.631	32.446	71232
-91.216	32.342	71233
-92.362	32.664	71234
-92.700	32.645	71235
-91.500	32.718	71237
-92.460	32.354	71238
-92.159	32.491	71240
-92.395	32.777	71241
-91.399	32.824	71242
-91.767	31.981	71243
-92.736	32.516	71245
-92.715	32.281	71247
-91.692	32.139	71249
-91.581	32.947	71250
-92.576	32.228	71251
-91.450	32.794	71253
-91.253	32.796	71254
-92.687	32.956	71256
-91.742	32.344	71259
-92.286	32.872	71260
-91.728	32.794	71261
-91.430	32.873	71263
-91.760	32.606	71264
-91.510	32.737	71266
-92.672	32.338	71268
-91.743	32.446	71269
-92.640	32.581	71270
-92.649	32.526	71272
-92.648	32.607	71273
-92.708	32.597	71275
-91.230	32.771	71276
-92.575	32.917	71277
-91.856	32.492	71279
-92.060	32.618	71280
-92.159	32.491	71281
-91.065	32.433	71282
-91.216	32.342	71284
-91.230	32.771	71286
-92.166	32.498	71291
-92.204	32.402	71292
-92.159	32.491	71294
-91.706	32.118	71295
-92.431	31.176	71301
-92.367	31.165	71302
-92.534	31.260	71303
-92.446	31.076	71306
-92.527	31.203	71307
-92.620	31.305	71309
-92.398	31.140	71315
-91.823	31.308	71316
-91.906	31.092	71320
-92.111	30.940	71322
-92.194	31.235	71323
-91.692	32.139	71324
-92.383	31.047	71325
-91.516	31.716	71326
-91.995	30.974	71327
-92.223	31.359	71328
-91.979	31.096	71329
-92.259	31.120	71330
-92.114	31.222	71331
-92.067	30.916	71333
-91.550	31.660	71334
-91.619	32.000	71336
-91.904	31.038	71339
-91.890	31.747	71340
-92.041	31.113	71341
-92.141	31.606	71342
-91.868	31.686	71343
-92.015	30.770	71345
-92.440	31.093	71346
-92.527	31.203	71348
-92.049	31.064	71350
-92.020	31.114	71351
-91.793	30.716	71353
-91.725	31.347	71354
-91.875	31.099	71355
-92.032	30.792	71356
-91.243	32.038	71357
-91.895	30.727	71358
-92.527	31.203	71359
-92.320	31.223	71360
-92.420	31.369	71361
-92.002	30.992	71362
-91.779	31.596	71363
-92.527	31.203	71365
-91.240	31.919	71366
-92.296	30.900	71367
-91.661	31.848	71368
-91.894	30.947	71369
-92.178	31.698	71371
-91.546	31.408	71373
-91.387	31.806	71375
-91.753	31.590	71377
-91.660	31.961	71378
-91.779	31.596	71401
-93.268	31.142	71403
-92.796	31.776	71404
-92.395	31.415	71405
-93.494	31.731	71406
-92.481	31.519	71407
-92.656	31.251	71409
-92.792	31.961	71410
-93.149	31.830	71411
-93.022	31.818	71414
-92.165	32.056	71415
-92.856	31.518	71416
-92.653	31.528	71417
-92.118	32.102	71418
-93.690	31.734	71419
-92.565	32.073	71422
-92.674	31.552	71423
-92.700	31.178	71424
-91.923	31.921	71425
-93.465	31.493	71426
-92.894	31.375	71427
-93.098	31.612	71428
-93.431	31.343	71429
-92.449	31.158	71430
-92.678	31.259	71431
-92.470	31.649	71432
-92.616	31.026	71433
-92.999	31.504	71434
-92.170	32.067	71435
-92.738	31.167	71438
-93.221	31.316	71439
-92.566	31.951	71440
-92.182	31.965	71441
-93.361	31.102	71443
-93.105	31.120	71444
-93.174	31.126	71446
-92.793	31.361	71447
-92.527	31.203	71448
-93.512	31.530	71449
-93.361	31.787	71450
-93.171	31.679	71452
-92.661	31.671	71454
-92.953	31.423	71455
-93.072	31.690	71456
-93.109	31.710	71457
-93.079	31.748	71458
-93.235	31.030	71459
-93.621	31.449	71460
-93.311	31.096	71461
-93.710	31.700	71462
-92.772	30.770	71463
-92.209	31.806	71465
-92.637	31.201	71466
-92.396	31.567	71467
-93.118	31.583	71468
-93.186	31.634	71469
-92.928	31.750	71471
-92.786	31.198	71472
-92.449	32.043	71473
-93.017	31.257	71474
-93.201	31.112	71475
-92.604	31.400	71477
-92.291	31.862	71479
-92.291	31.865	71480
-92.585	31.593	71481
-92.669	31.915	71483
-92.532	31.163	71485
-93.638	31.642	71486
-93.290	31.110	71496
-93.079	31.748	71497
-91.986	34.209	71601
-92.012	34.258	71602
-92.084	34.149	71603
-91.955	34.261	71611
-91.833	34.278	71612
-92.071	34.158	71613
-91.207	33.609	71630
-92.240	33.566	71631
-91.806	33.181	71635
-91.395	33.470	71638
-91.488	33.875	71639
-91.310	33.149	71640
-91.909	33.363	71642
-91.626	34.025	71643
-91.706	34.103	71644
-91.804	33.216	71646
-92.156	33.390	71647
-91.252	33.284	71649
-91.733	33.591	71650
-92.290	33.368	71651
-92.276	33.866	71652
-91.298	33.332	71653
-91.401	33.645	71654
-91.756	33.605	71655
-91.733	33.591	71656
-91.733	33.591	71657
-91.650	33.262	71658
-91.795	34.134	71659
-92.214	33.884	71660
-91.577	33.139	71661
-91.214	33.818	71662
-91.512	33.212	71663
-92.132	33.901	71665
-91.214	33.818	71666
-91.709	33.999	71667
-91.443	33.698	71670
-92.098	33.574	71671
-91.280	33.905	71674
-91.917	33.614	71675
-91.560	33.152	71676
-91.490	33.747	71677
-91.699	33.979	71678
-92.851	33.595	71701
-92.843	33.589	71711
-92.845	33.716	71720
-93.189	34.055	71721
-93.294	33.701	71722
-92.598	33.266	71724
-92.517	34.101	71725
-92.997	33.665	71726
-93.098	34.010	71728
-92.630	33.187	71730
-92.529	33.198	71731
-93.204	33.112	71740
-92.611	33.935	71742
-93.130	33.930	71743
-92.582	33.517	71744
-92.544	33.536	71745
-92.394	33.165	71747
-92.648	33.975	71748
-92.768	33.166	71749
-92.529	33.198	71750
-92.777	33.417	71751
-93.187	33.373	71752
-93.224	33.207	71753
-93.230	33.243	71754
-92.818	33.303	71758
-92.647	33.322	71759
-92.524	33.195	71762
-92.853	33.914	71763
-93.012	33.461	71764
-92.332	33.170	71765
-92.486	33.777	71766
-92.544	33.536	71767
-92.529	33.198	71768
-93.234	33.236	71769
-93.302	33.350	71770
-93.124	33.833	71772
-93.607	33.674	71801
-93.559	33.766	71802
-94.270	33.778	71820
-94.130	33.705	71822
-94.120	33.837	71823
-93.621	33.883	71825
-93.557	33.203	71826
-93.435	33.397	71827
-93.294	33.701	71828
-93.807	33.794	71831
-94.281	34.051	71832
-94.044	34.136	71833
-94.024	33.442	71834
-93.429	33.761	71835
-94.372	33.734	71836
-93.887	33.262	71837
-93.798	33.670	71838
-93.613	33.250	71839
-93.854	33.317	71840
-94.359	34.066	71841
-94.256	34.004	71842
-93.294	33.701	71844
-93.598	33.292	71845
-94.195	33.968	71846
-93.620	33.916	71847
-93.925	33.896	71851
-93.942	34.025	71852
-93.961	33.596	71853
-93.876	33.431	71854
-93.733	33.837	71855
-93.289	33.777	71857
-93.294	33.701	71858
-93.884	33.781	71859
-93.506	33.344	71860
-93.322	33.112	71861
-93.714	33.776	71862
-93.294	33.701	71864
-94.147	33.733	71865
-94.375	33.857	71866
-92.959	34.527	71901
-93.099	34.581	71902
-93.099	34.581	71903
-92.989	34.576	71909
-93.099	34.581	71910
-93.044	34.482	71913
-92.969	34.514	71914
-93.189	34.055	71920
-93.314	34.233	71921
-93.654	34.147	71922
-93.111	34.031	71923
-93.117	34.277	71929
-94.097	34.537	71932
-93.351	34.357	71933
-93.684	34.392	71935
-94.383	34.354	71937
-93.654	34.147	71940
-92.964	34.230	71941
-93.002	34.224	71942
-93.589	34.206	71943
-94.356	34.338	71944
-94.362	34.502	71945
-94.200	34.459	71946
-93.038	34.709	71949
-93.654	34.147	71950
-93.099	34.581	71951
-93.654	34.147	71952
-94.195	34.504	71953
-93.233	34.638	71956
-93.585	34.551	71957
-93.754	34.050	71958
-93.654	34.147	71959
-93.670	34.475	71960
-93.803	34.598	71961
-93.267	34.041	71962
-93.249	34.432	71964
-93.741	34.651	71965
-93.665	34.543	71966
-93.283	34.514	71968
-93.614	34.653	71969
-93.530	34.673	71970
-94.096	34.294	71971
-94.254	34.394	71972
-94.362	34.308	71973
-93.189	34.055	71998
-93.189	34.055	71999
-92.923	34.944	72001
-92.425	34.694	72002
-91.392	34.384	72003
-91.698	34.284	72004
-91.082	35.502	72005
-91.373	35.208	72006
-91.980	34.980	72007
-91.521	35.331	72010
-92.483	34.509	72011
-91.808	35.173	72012
-92.481	35.405	72013
-91.116	35.418	72014
-92.668	34.614	72015
-92.627	34.969	72016
-91.574	34.786	72017
-92.623	34.597	72018
-91.525	35.380	72020
-91.195	34.883	72021
-92.494	34.612	72022
-91.932	34.826	72023
-91.751	34.731	72024
-92.923	34.944	72025
-91.299	34.510	72026
-92.573	35.311	72027
-92.546	35.577	72028
-91.248	34.745	72029
-92.702	35.396	72030
-92.419	35.569	72031
-92.376	35.146	72032
-92.355	35.105	72033
-92.355	35.105	72035
-91.252	35.004	72036
-91.876	34.541	72037
-91.318	34.459	72038
-92.401	35.302	72039
-91.537	34.832	72040
-91.466	34.787	72041
-91.414	34.275	72042
-91.263	35.633	72043
-92.157	35.632	72044
-92.043	35.129	72045
-91.846	34.760	72046
-92.202	35.230	72047
-91.148	34.298	72048
-92.127	35.919	72051
-91.777	35.144	72052
-92.228	34.709	72053
-91.348	34.126	72055
-92.304	34.153	72057
-92.376	35.212	72058
-91.259	35.179	72059
-91.606	35.113	72060
-92.335	35.323	72061
-92.675	35.319	72063
-91.570	34.782	72064
-92.206	34.520	72065
-91.574	34.786	72066
-92.134	35.569	72067
-91.711	35.152	72068
-91.184	34.598	72069
-92.692	35.056	72070
-91.259	35.179	72071
-91.833	34.757	72072
-91.639	34.374	72073
-91.259	35.179	72074
-91.307	35.641	72075
-92.151	34.919	72076
-92.392	34.752	72078
-92.151	34.403	72079
-92.820	35.428	72080
-91.758	35.394	72081
-91.847	35.146	72082
-92.014	34.607	72083
-92.613	34.219	72084
-91.820	35.360	72085
-91.905	34.812	72086
-92.858	34.574	72087
-92.274	35.603	72088
-92.660	34.635	72089
-92.217	34.788	72099
-91.220	35.260	72101
-91.849	35.246	72102
-92.385	34.648	72103
-92.839	34.370	72104
-92.852	34.396	72105
-92.424	34.964	72106
-92.552	35.154	72107
-91.224	34.670	72108
-92.817	35.169	72110
-92.169	35.232	72111
-91.204	35.569	72112
-92.390	34.857	72113
-92.263	34.767	72114
-92.392	34.752	72115
-92.230	34.806	72116
-92.152	34.766	72117
-92.329	34.834	72118
-92.260	34.802	72119
-92.230	34.881	72120
-91.653	35.330	72121
-92.786	34.739	72122
-91.237	35.259	72123
-92.392	34.752	72124
-92.796	35.044	72125
-92.787	35.026	72126
-92.662	35.154	72127
-92.610	34.302	72128
-92.539	34.315	72129
-92.093	35.667	72130
-92.152	35.449	72131
-92.150	34.436	72132
-91.673	34.210	72133
-91.224	34.670	72134
-92.572	34.879	72135
-92.014	35.236	72136
-91.856	35.282	72137
-91.495	35.357	72139
-91.139	34.337	72140
-92.546	35.577	72141
-92.152	34.671	72142
-91.732	35.244	72143
-91.733	35.277	72145
-91.731	35.247	72149
-92.399	34.307	72150
-91.928	34.364	72152
-92.263	35.617	72153
-92.674	35.268	72156
-92.615	35.244	72157
-92.660	34.635	72158
-91.420	34.388	72160
-92.240	34.687	72164
-91.454	35.576	72165
-91.228	34.080	72166
-92.658	34.469	72167
-91.965	34.431	72168
-91.223	35.384	72169
-91.463	34.577	72170
-92.228	35.105	72173
-91.863	34.348	72175
-91.905	34.988	72176
-91.606	35.203	72178
-91.865	35.511	72179
-92.222	34.534	72180
-92.450	35.188	72181
-92.060	34.429	72182
-92.392	34.752	72183
-91.259	35.179	72189
-92.392	34.752	72190
-92.285	34.827	72199
-92.285	34.756	72201
-92.290	34.752	72202
-92.391	34.883	72203
-92.297	34.711	72204
-92.347	34.743	72205
-92.295	34.625	72206
-92.340	34.773	72207
-92.369	34.674	72209
-92.478	34.724	72210
-92.431	34.784	72211
-92.442	34.801	72212
-92.228	34.762	72214
-92.392	34.752	72215
-92.236	34.818	72216
-92.170	34.830	72217
-92.392	34.752	72219
-92.392	34.752	72221
-92.392	34.752	72222
-92.504	34.790	72223
-92.392	34.752	72225
-92.372	34.776	72227
-92.189	34.802	72231
-92.392	34.752	72295
-90.204	35.211	72301
-90.286	35.137	72303
-89.973	35.852	72310
-90.897	34.719	72311
-90.768	34.547	72312
-90.028	35.712	72313
-90.677	35.357	72314
-89.927	35.755	72315
-89.967	35.695	72316
-89.967	35.695	72319
-90.734	34.840	72320
-89.944	35.817	72321
-90.811	35.088	72322
-90.789	35.340	72324
-90.254	35.286	72325
-90.889	35.088	72326
-90.358	35.232	72327
-90.829	34.382	72328
-89.979	35.635	72329
-90.214	35.593	72330
-90.355	35.270	72331
-90.304	35.120	72332
-90.894	34.312	72333
-90.860	35.026	72335
-90.726	35.101	72336
-90.188	35.459	72338
-90.271	35.406	72339
-91.029	34.936	72340
-90.751	34.895	72341
-90.751	34.452	72342
-90.508	35.056	72346
-90.959	35.359	72347
-90.564	34.960	72348
-90.146	35.502	72350
-90.088	35.695	72351
-90.755	34.770	72352
-90.965	34.329	72353
-90.340	35.596	72354
-90.747	34.522	72355
-89.888	35.773	72358
-90.709	35.025	72359
-90.783	34.768	72360
-90.294	35.175	72364
-90.436	35.531	72365
-90.954	34.533	72366
-90.937	34.260	72367
-90.935	34.792	72368
-90.786	34.443	72369
-90.095	35.647	72370
-90.901	35.027	72372
-90.636	35.293	72373
-90.820	34.572	72374
-90.238	35.116	72376
-90.347	35.675	72377
-91.214	33.818	72379
-89.967	35.695	72381
-91.028	34.499	72383
-90.298	35.344	72384
-90.772	35.297	72385
-90.398	35.498	72386
-90.772	35.318	72387
-90.887	34.347	72389
-90.681	34.530	72390
-89.967	35.695	72391
-91.091	34.951	72392
-90.801	35.030	72394
-90.043	35.638	72395
-90.799	35.275	72396
-90.772	35.297	72397
-90.623	35.836	72401
-90.653	35.809	72402
-90.704	35.831	72403
-90.766	35.779	72404
-91.030	35.952	72410
-90.642	35.810	72411
-90.691	36.128	72412
-90.854	36.284	72413
-90.400	35.837	72414
-91.187	36.132	72415
-90.628	35.856	72416
-90.490	35.891	72417
-90.338	35.767	72419
-90.963	35.796	72421
-90.539	36.379	72422
-90.731	36.385	72424
-90.721	36.208	72425
-90.055	35.881	72426
-90.943	35.864	72427
-90.184	35.734	72428
-90.944	35.504	72429
-90.182	36.328	72430
-91.079	35.655	72431
-90.791	35.575	72432
-91.021	36.050	72433
-91.216	36.184	72434
-90.473	36.361	72435
-90.470	36.203	72436
-90.510	35.825	72437
-90.210	35.884	72438
-90.749	36.068	72439
-91.229	36.015	72440
-90.386	36.430	72441
-90.181	35.844	72442
-90.400	36.156	72443
-90.937	36.397	72444
-91.032	35.974	72445
-90.347	35.910	72447
-91.078	36.307	72449
-90.551	36.113	72450
-90.525	36.116	72451
-90.688	36.278	72453
-90.313	36.379	72454
-91.085	36.324	72455
-90.375	36.382	72456
-91.048	36.082	72457
-91.218	36.054	72458
-91.223	36.182	72459
-91.009	36.337	72460
-90.330	36.311	72461
-90.780	36.351	72462
-90.143	36.455	72464
-90.895	35.964	72465
-91.240	36.058	72466
-90.673	35.842	72467
-91.294	35.967	72469
-90.692	36.430	72470
-91.093	35.818	72471
-90.562	35.588	72472
-91.173	35.715	72473
-90.672	36.041	72474
-90.966	35.547	72475
-90.999	36.043	72476
-91.054	36.445	72478
-90.874	35.612	72479
-91.356	36.286	72482
-91.652	35.769	72501
-91.534	35.735	72503
-91.915	36.185	72512
-91.569	36.235	72513
-91.805	36.375	72515
-91.945	36.064	72516
-92.135	36.121	72517
-92.130	36.179	72519
-91.805	36.375	72520
-91.532	35.948	72521
-91.457	35.804	72522
-91.858	35.643	72523
-91.362	35.844	72524
-91.489	36.296	72525
-91.758	35.873	72526
-91.603	35.726	72527
-91.945	36.064	72528
-91.535	36.298	72529
-92.023	35.608	72530
-91.805	36.375	72531
-91.608	36.062	72532
-92.127	35.919	72533
-91.713	35.663	72534
-91.945	36.064	72536
-92.326	36.430	72537
-91.824	36.371	72538
-91.805	36.375	72539
-91.945	36.064	72540
-91.482	36.178	72542
-91.989	35.453	72543
-92.195	36.410	72544
-92.021	35.535	72545
-91.931	35.582	72546
-91.779	35.712	72550
-91.475	35.708	72553
-91.547	36.492	72554
-92.127	35.919	72555
-91.908	36.064	72556
-91.805	36.375	72557
-92.039	35.821	72560
-91.820	35.962	72561
-91.425	35.732	72562
-91.475	35.600	72564
-91.945	36.064	72565
-92.113	36.158	72566
-92.127	35.919	72567
-91.620	35.654	72568
-91.455	36.046	72569
-91.536	35.645	72571
-91.284	35.953	72572
-91.945	36.064	72573
-91.599	35.692	72575
-91.700	36.426	72576
-91.642	36.066	72577
-91.805	36.375	72578
-91.532	35.762	72579
-91.930	35.571	72581
-91.939	36.393	72583
-91.945	36.064	72584
-91.945	36.064	72585
-91.945	36.064	72587
-93.093	36.295	72601
-93.123	36.355	72602
-92.127	35.919	72610
-93.252	36.311	72611
-93.699	36.431	72613
-93.032	36.308	72615
-93.562	36.317	72616
-92.373	36.236	72617
-92.629	36.319	72619
-92.330	36.472	72623
-93.232	35.925	72624
-92.542	36.308	72626
-93.232	35.925	72628
-92.546	35.577	72629
-92.913	36.458	72630
-93.767	36.435	72631
-93.755	36.399	72632
-92.953	36.164	72633
-92.595	36.317	72634
-92.488	36.319	72635
-92.681	35.917	72636
-93.579	36.310	72638
-92.681	35.917	72639
-93.232	35.925	72640
-93.188	36.006	72641
-92.495	36.373	72642
-93.004	36.385	72644
-92.554	35.836	72645
-93.232	35.925	72648
-92.639	35.908	72650
-92.474	36.378	72651
-92.372	36.319	72653
-92.373	36.236	72654
-93.065	35.941	72655
-92.127	35.919	72657
-92.311	36.251	72658
-92.373	36.236	72659
-93.370	36.466	72660
-92.582	36.458	72661
-93.166	36.422	72662
-92.127	35.919	72663
-93.232	35.925	72666
-92.649	36.281	72668
-92.681	35.917	72669
-93.232	35.925	72670
-92.842	36.249	72672
-92.699	35.908	72675
-92.686	36.267	72677
-92.843	35.707	72679
-92.127	35.919	72680
-92.990	36.148	72682
-93.232	35.925	72683
-92.961	36.099	72685
-92.681	35.917	72686
-92.688	36.255	72687
-94.191	35.975	72701
-94.220	35.994	72702
-94.074	36.126	72703
-94.309	36.088	72704
-94.044	36.398	72711
-94.223	36.347	72712
-94.331	36.427	72714
-94.427	36.442	72715
-93.957	36.300	72716
-94.444	35.848	72717
-94.246	36.266	72718
-94.367	36.329	72719
-93.704	36.034	72721
-94.462	36.321	72722
-93.998	35.972	72727
-94.255	36.210	72728
-94.460	35.805	72729
-94.210	36.082	72730
-94.184	36.365	72732
-93.928	36.486	72733
-94.436	36.289	72734
-93.967	36.088	72735
-94.471	36.381	72736
-94.153	35.928	72737
-93.704	36.034	72738
-94.340	36.447	72739
-93.779	36.028	72740
-94.220	35.994	72741
-93.704	36.034	72742
-94.362	35.935	72744
-94.124	36.296	72745
-94.584	36.392	72747
-94.467	35.862	72749
-94.130	36.461	72751
-93.704	36.034	72752
-94.318	35.928	72753
-94.182	36.355	72756
-94.116	36.372	72757
-94.154	36.317	72758
-93.704	36.034	72760
-94.384	36.218	72761
-94.240	36.167	72762
-94.043	36.172	72764
-94.154	36.173	72765
-94.220	35.994	72766
-94.450	36.385	72768
-94.494	36.028	72769
-94.243	36.150	72770
-93.704	36.034	72773
-94.198	35.980	72774
-93.704	36.034	72776
-93.073	35.295	72801
-93.071	35.307	72802
-93.113	35.315	72811
-93.054	35.423	72812
-93.753	35.434	72820
-93.760	35.435	72821
-92.992	35.326	72823
-93.303	35.030	72824
-93.749	35.131	72826
-93.303	35.030	72827
-93.303	35.030	72828
-93.303	35.030	72829
-93.517	35.474	72830
-93.673	35.430	72832
-93.381	35.053	72833
-93.185	35.235	72834
-93.353	35.284	72835
-93.063	35.498	72837
-93.303	35.030	72838
-93.437	35.548	72839
-93.644	35.436	72840
-94.080	34.883	72841
-93.303	35.030	72842
-92.962	35.550	72843
-93.335	35.385	72845
-93.369	35.476	72846
-93.244	35.368	72847
-93.452	35.264	72851
-93.437	35.548	72852
-93.303	35.030	72853
-93.445	35.635	72854
-93.616	35.274	72855
-93.034	35.617	72856
-93.296	34.992	72857
-93.027	35.233	72858
-93.303	35.030	72860
-93.537	35.345	72863
-93.599	35.315	72865
-94.339	35.231	72901
-94.409	35.386	72902
-94.356	35.354	72903
-94.388	35.411	72904
-94.238	35.191	72905
-94.238	35.191	72906
-94.403	35.322	72908
-94.238	35.191	72913
-94.238	35.191	72914
-94.374	35.300	72916
-94.238	35.191	72917
-94.238	35.191	72918
-94.238	35.191	72919
-94.193	35.479	72921
-94.355	35.216	72923
-94.080	34.883	72924
-94.080	34.883	72926
-93.931	35.194	72927
-93.923	35.311	72928
-93.889	35.487	72930
-94.369	35.654	72932
-93.951	35.388	72933
-94.265	35.676	72934
-94.114	35.497	72935
-94.206	35.181	72936
-94.330	35.119	72937
-94.354	35.060	72938
-94.246	35.138	72940
-94.188	35.241	72941
-93.813	35.183	72943
-94.243	35.063	72944
-94.350	35.096	72945
-94.150	35.646	72946
-94.125	35.566	72947
-94.404	35.681	72948
-93.909	35.406	72949
-94.080	34.883	72950
-93.890	35.292	72951
-94.291	35.547	72952
-94.411	35.568	72955
-94.299	35.496	72956
-94.319	35.494	72957
-94.089	34.908	72958
-94.106	35.862	72959
-98.357	35.203	73001
-97.781	34.915	73002
-97.500	35.675	73003
-97.882	35.031	73004
-98.326	35.167	73005
-98.361	34.891	73006
-97.310	35.673	73007
-97.499	35.577	73008
-98.344	35.308	73009
-97.527	35.095	73010
-97.882	35.031	73011
-97.852	34.485	73012
-97.515	35.556	73013
-98.151	35.548	73014
-98.594	35.105	73015
-97.700	35.818	73016
-98.163	34.924	73017
-97.937	35.128	73018
-97.445	35.209	73019
-97.249	35.519	73020
-98.991	35.281	73021
-97.992	35.525	73022
-97.882	35.031	73023
-98.782	35.378	73024
-97.291	35.234	73026
-97.292	35.950	73027
-97.628	35.977	73028
-98.204	34.897	73029
-97.047	34.502	73030
-97.301	35.096	73031
-97.090	34.485	73032
-98.555	35.303	73033
-97.463	35.631	73034
-98.027	35.508	73036
-98.442	35.101	73038
-98.321	35.630	73040
-98.876	35.070	73041
-98.233	35.042	73042
-98.422	35.859	73043
-97.456	35.877	73044
-97.395	35.533	73045
-98.364	35.473	73047
-98.431	35.327	73048
-97.276	35.579	73049
-97.256	35.942	73050
-97.270	35.058	73051
-97.517	34.836	73052
-98.357	35.203	73053
-97.212	35.632	73054
-97.909	34.641	73055
-97.626	36.154	73056
-97.405	34.816	73057
-97.227	35.776	73058
-97.950	35.313	73059
-97.030	36.288	73061
-98.807	35.087	73062
-97.405	36.063	73063
-97.760	35.390	73064
-97.574	35.220	73065
-97.268	35.469	73066
-97.939	34.933	73067
-97.276	35.152	73068
-97.438	35.233	73069
-97.398	35.188	73070
-97.300	35.254	73071
-97.363	35.219	73072
-97.408	35.945	73073
-97.262	34.828	73074
-97.309	34.760	73075
-97.286	36.319	73077
-97.754	35.653	73078
-97.882	35.031	73079
-97.380	35.002	73080
-97.954	34.776	73082
-97.465	35.666	73083
-97.388	35.540	73084
-97.750	35.490	73085
-96.996	34.521	73086
-97.816	35.059	73089
-97.944	35.393	73090
-98.088	35.082	73092
-97.468	35.105	73093
-98.357	35.203	73094
-97.316	34.917	73095
-98.703	35.538	73096
-97.644	35.401	73097
-97.162	34.645	73098
-97.771	35.521	73099
-97.563	35.492	73101
-97.519	35.475	73102
-97.486	35.549	73103
-97.506	35.445	73104
-97.505	35.519	73105
-97.537	35.482	73106
-97.543	35.482	73107
-97.566	35.448	73108
-97.525	35.435	73109
-97.397	35.461	73110
-97.503	35.526	73111
-97.579	35.511	73112
-97.408	35.551	73113
-97.500	35.545	73114
-97.446	35.445	73115
-97.556	35.552	73116
-97.463	35.485	73117
-97.523	35.518	73118
-97.583	35.462	73119
-97.568	35.587	73120
-97.452	35.532	73121
-97.636	35.519	73122
-97.202	35.536	73123
-97.408	35.551	73124
-97.522	35.465	73125
-97.408	35.551	73126
-97.601	35.475	73127
-97.636	35.427	73128
-97.486	35.429	73129
-97.299	35.459	73130
-97.459	35.566	73131
-97.638	35.558	73132
-97.567	35.624	73134
-97.417	35.402	73135
-97.326	35.615	73136
-97.408	35.551	73137
-97.525	35.370	73139
-97.427	35.519	73140
-97.397	35.584	73141
-97.613	35.620	73142
-97.408	35.551	73143
-97.408	35.551	73144
-97.396	35.430	73145
-97.408	35.551	73146
-97.408	35.551	73147
-97.408	35.551	73148
-97.477	35.392	73149
-97.320	35.407	73150
-97.372	35.575	73151
-97.408	35.551	73152
-97.408	35.551	73153
-97.525	35.524	73154
-97.408	35.551	73155
-97.408	35.551	73156
-97.408	35.551	73157
-97.567	35.394	73159
-97.407	35.327	73160
-97.575	35.565	73162
-97.408	35.551	73163
-97.408	35.551	73164
-97.353	35.327	73165
-97.408	35.551	73167
-97.636	35.392	73169
-97.501	35.297	73170
-97.622	35.517	73172
-97.625	35.343	73173
-97.408	35.551	73177
-97.408	35.551	73178
-97.636	35.425	73179
-97.408	35.551	73180
-97.408	35.551	73184
